store_id,item_id,.model,date,sales,.mean,
TX_2,FOODS_2_211,bu,15.05.16,N(0.0000000031, 0.55),3.06937E-09
TX_2,FOODS_2_211,bu,16.05.16,N(0.0000000031, 0.56),3.06677E-09
TX_2,FOODS_2_211,bu,17.05.16,N(0.0000000031, 0.57),3.0647E-09
TX_2,FOODS_2_211,bu,18.05.16,N(0.0000000031, 0.57),3.06303E-09
TX_2,FOODS_2_211,bu,19.05.16,N(0.0000000031, 0.58),3.06171E-09
TX_2,FOODS_2_211,bu,20.05.16,N(0.0000000031, 0.59),3.06064E-09
TX_2,FOODS_2_211,bu,21.05.16,N(0.0000000031, 0.59),3.05979E-09
TX_2,FOODS_2_211,bu,22.05.16,N(0.0000000031, 0.6),3.05911E-09
TX_2,FOODS_2_211,bu,23.05.16,N(0.0000000031, 0.61),3.05857E-09
TX_2,FOODS_2_212,bu,26.04.16,N(1.2, 1.1),1.157603772
TX_2,FOODS_2_212,bu,27.04.16,N(1.2, 1.1),1.157603772
TX_2,FOODS_2_212,bu,28.04.16,N(1.2, 1.2),1.157603772
TX_2,FOODS_2_212,bu,29.04.16,N(1.2, 1.2),1.157603772
TX_2,FOODS_2_212,bu,30.04.16,N(1.2, 1.2),1.157603772
TX_2,FOODS_2_212,bu,01.05.16,N(1.2, 1.3),1.157603772
TX_2,FOODS_2_212,bu,02.05.16,N(1.2, 1.3),1.157603772
TX_2,FOODS_2_212,bu,03.05.16,N(1.2, 1.3),1.157603772
TX_2,FOODS_2_212,bu,04.05.16,N(1.2, 1.4),1.157603772
TX_2,FOODS_2_212,bu,05.05.16,N(1.2, 1.4),1.157603772
TX_2,FOODS_2_212,bu,06.05.16,N(1.2, 1.5),1.157603772
TX_2,FOODS_2_212,bu,07.05.16,N(1.2, 1.5),1.157603772
TX_2,FOODS_2_212,bu,08.05.16,N(1.2, 1.5),1.157603772
TX_2,FOODS_2_212,bu,09.05.16,N(1.2, 1.6),1.157603772
TX_2,FOODS_2_212,bu,10.05.16,N(1.2, 1.6),1.157603772
TX_2,FOODS_2_212,bu,11.05.16,N(1.2, 1.6),1.157603772
TX_2,FOODS_2_212,bu,12.05.16,N(1.2, 1.7),1.157603772
TX_2,FOODS_2_212,bu,13.05.16,N(1.2, 1.7),1.157603772
TX_2,FOODS_2_212,bu,14.05.16,N(1.2, 1.8),1.157603772
TX_2,FOODS_2_212,bu,15.05.16,N(1.2, 1.8),1.157603772
TX_2,FOODS_2_212,bu,16.05.16,N(1.2, 1.8),1.157603772
TX_2,FOODS_2_212,bu,17.05.16,N(1.2, 1.9),1.157603772
TX_2,FOODS_2_212,bu,18.05.16,N(1.2, 1.9),1.157603772
TX_2,FOODS_2_212,bu,19.05.16,N(1.2, 1.9),1.157603772
TX_2,FOODS_2_212,bu,20.05.16,N(1.2, 2),1.157603772
TX_2,FOODS_2_212,bu,21.05.16,N(1.2, 2),1.157603772
TX_2,FOODS_2_212,bu,22.05.16,N(1.2, 2.1),1.157603772
TX_2,FOODS_2_212,bu,23.05.16,N(1.2, 2.1),1.157603772
TX_2,FOODS_2_213,bu,26.04.16,N(0.95, 0.64),0.947882411
TX_2,FOODS_2_213,bu,27.04.16,N(0.95, 0.64),0.947882411
TX_2,FOODS_2_213,bu,28.04.16,N(0.95, 0.64),0.947882411
TX_2,FOODS_2_213,bu,29.04.16,N(0.95, 0.65),0.947882411
TX_2,FOODS_2_213,bu,30.04.16,N(0.95, 0.65),0.947882411
TX_2,FOODS_2_213,bu,01.05.16,N(0.95, 0.65),0.947882411
TX_2,FOODS_2_213,bu,02.05.16,N(0.95, 0.65),0.947882411
TX_2,FOODS_2_213,bu,03.05.16,N(0.95, 0.65),0.947882411
TX_2,FOODS_2_213,bu,04.05.16,N(0.95, 0.66),0.947882411
TX_2,FOODS_2_213,bu,05.05.16,N(0.95, 0.66),0.947882411
TX_2,FOODS_2_213,bu,06.05.16,N(0.95, 0.66),0.947882411
TX_2,FOODS_2_213,bu,07.05.16,N(0.95, 0.66),0.947882411
TX_2,FOODS_2_213,bu,08.05.16,N(0.95, 0.66),0.947882411
TX_2,FOODS_2_213,bu,09.05.16,N(0.95, 0.67),0.947882411
TX_2,FOODS_2_213,bu,10.05.16,N(0.95, 0.67),0.947882411
TX_2,FOODS_2_213,bu,11.05.16,N(0.95, 0.67),0.947882411
TX_2,FOODS_2_213,bu,12.05.16,N(0.95, 0.67),0.947882411
TX_2,FOODS_2_213,bu,13.05.16,N(0.95, 0.68),0.947882411
TX_2,FOODS_2_213,bu,14.05.16,N(0.95, 0.68),0.947882411
TX_2,FOODS_2_213,bu,15.05.16,N(0.95, 0.68),0.947882411
TX_2,FOODS_2_213,bu,16.05.16,N(0.95, 0.68),0.947882411
TX_2,FOODS_2_213,bu,17.05.16,N(0.95, 0.68),0.947882411
TX_2,FOODS_2_213,bu,18.05.16,N(0.95, 0.69),0.947882411
TX_2,FOODS_2_213,bu,19.05.16,N(0.95, 0.69),0.947882411
TX_2,FOODS_2_213,bu,20.05.16,N(0.95, 0.69),0.947882411
TX_2,FOODS_2_213,bu,21.05.16,N(0.95, 0.69),0.947882411
TX_2,FOODS_2_213,bu,22.05.16,N(0.95, 0.69),0.947882411
TX_2,FOODS_2_213,bu,23.05.16,N(0.95, 0.7),0.947882411
TX_2,FOODS_2_214,bu,26.04.16,N(0.1, 1),0.100227772
TX_2,FOODS_2_214,bu,27.04.16,N(0.04, 1.1),0.039630624
TX_2,FOODS_2_214,bu,28.04.16,N(-0.2, 1.1),-0.201525694
TX_2,FOODS_2_214,bu,29.04.16,N(-0.12, 1.1),-0.124065547
TX_2,FOODS_2_214,bu,30.04.16,N(-0.15, 1.1),-0.152377579
TX_2,FOODS_2_214,bu,01.05.16,N(-0.00017, 1.1),-0.00016721
TX_2,FOODS_2_214,bu,02.05.16,N(0.3, 1.1),0.301078047
TX_2,FOODS_2_214,bu,03.05.16,N(0.1, 1.1),0.100227772
TX_2,FOODS_2_214,bu,04.05.16,N(0.04, 1.1),0.039630624
TX_2,FOODS_2_214,bu,05.05.16,N(-0.2, 1.1),-0.201525694
TX_2,FOODS_2_214,bu,06.05.16,N(-0.12, 1.1),-0.124065547
TX_2,FOODS_2_214,bu,07.05.16,N(-0.15, 1.1),-0.152377579
TX_2,FOODS_2_214,bu,08.05.16,N(-0.00017, 1.1),-0.00016721
TX_2,FOODS_2_214,bu,09.05.16,N(0.3, 1.1),0.301078047
TX_2,FOODS_2_214,bu,10.05.16,N(0.1, 1.1),0.100227772
TX_2,FOODS_2_214,bu,11.05.16,N(0.04, 1.2),0.039630624
TX_2,FOODS_2_214,bu,12.05.16,N(-0.2, 1.2),-0.201525694
TX_2,FOODS_2_214,bu,13.05.16,N(-0.12, 1.2),-0.124065547
TX_2,FOODS_2_214,bu,14.05.16,N(-0.15, 1.2),-0.152377579
TX_2,FOODS_2_214,bu,15.05.16,N(-0.00017, 1.2),-0.00016721
TX_2,FOODS_2_214,bu,16.05.16,N(0.3, 1.2),0.301078047
TX_2,FOODS_2_214,bu,17.05.16,N(0.1, 1.2),0.100227772
TX_2,FOODS_2_214,bu,18.05.16,N(0.04, 1.2),0.039630624
TX_2,FOODS_2_214,bu,19.05.16,N(-0.2, 1.2),-0.201525694
TX_2,FOODS_2_214,bu,20.05.16,N(-0.12, 1.2),-0.124065547
TX_2,FOODS_2_214,bu,21.05.16,N(-0.15, 1.2),-0.152377579
TX_2,FOODS_2_214,bu,22.05.16,N(-0.00017, 1.2),-0.00016721
TX_2,FOODS_2_214,bu,23.05.16,N(0.3, 1.2),0.301078047
TX_2,FOODS_2_215,bu,26.04.16,N(1.5, 1.7),1.541315993
TX_2,FOODS_2_215,bu,27.04.16,N(1.3, 1.7),1.278296269
TX_2,FOODS_2_215,bu,28.04.16,N(1.7, 1.7),1.742923275
TX_2,FOODS_2_215,bu,29.04.16,N(1.3, 1.7),1.251245673
TX_2,FOODS_2_215,bu,30.04.16,N(1.5, 1.7),1.450071973
TX_2,FOODS_2_215,bu,01.05.16,N(1.5, 1.7),1.49882166
TX_2,FOODS_2_215,bu,02.05.16,N(1.9, 1.7),1.892458399
TX_2,FOODS_2_215,bu,03.05.16,N(1.7, 1.7),1.72560456
TX_2,FOODS_2_215,bu,04.05.16,N(1.5, 1.7),1.456577761
TX_2,FOODS_2_215,bu,05.05.16,N(1.9, 1.7),1.915393499
TX_2,FOODS_2_215,bu,06.05.16,N(1.4, 1.7),1.418094053
TX_2,FOODS_2_215,bu,07.05.16,N(1.6, 1.8),1.611481759
TX_2,FOODS_2_215,bu,08.05.16,N(1.7, 1.8),1.654970129
TX_2,FOODS_2_215,bu,09.05.16,N(2, 1.8),2.043517049
TX_2,FOODS_2_215,bu,10.05.16,N(1.9, 1.8),1.871739298
TX_2,FOODS_2_215,bu,11.05.16,N(1.6, 1.8),1.597949088
TX_2,FOODS_2_215,bu,12.05.16,N(2.1, 1.8),2.052156683
TX_2,FOODS_2_215,bu,13.05.16,N(1.6, 1.8),1.550399301
TX_2,FOODS_2_215,bu,14.05.16,N(1.7, 1.8),1.739474382
TX_2,FOODS_2_215,bu,15.05.16,N(1.8, 1.9),1.778790701
TX_2,FOODS_2_215,bu,16.05.16,N(2.2, 1.9),2.163301563
TX_2,FOODS_2_215,bu,17.05.16,N(2, 1.9),1.987619313
TX_2,FOODS_2_215,bu,18.05.16,N(1.7, 1.9),1.710051875
TX_2,FOODS_2_215,bu,19.05.16,N(2.2, 1.9),2.160605365
TX_2,FOODS_2_215,bu,20.05.16,N(1.7, 1.9),1.655312987
TX_2,FOODS_2_215,bu,21.05.16,N(1.8, 2),1.840968299
TX_2,FOODS_2_215,bu,22.05.16,N(1.9, 2),1.87697632
TX_2,FOODS_2_215,bu,23.05.16,N(2.3, 2),2.258286721
TX_2,FOODS_2_216,bu,26.04.16,N(0.56, 0.24),0.55860157
TX_2,FOODS_2_216,bu,27.04.16,N(0.46, 0.24),0.462565294
TX_2,FOODS_2_216,bu,28.04.16,N(0.48, 0.24),0.481609386
TX_2,FOODS_2_216,bu,29.04.16,N(0.34, 0.24),0.342770697
TX_2,FOODS_2_216,bu,30.04.16,N(0.36, 0.24),0.356852216
TX_2,FOODS_2_216,bu,01.05.16,N(0.49, 0.24),0.494722043
TX_2,FOODS_2_216,bu,02.05.16,N(0.54, 0.24),0.538169516
TX_2,FOODS_2_216,bu,03.05.16,N(0.56, 0.24),0.55860157
TX_2,FOODS_2_216,bu,04.05.16,N(0.46, 0.24),0.462565294
TX_2,FOODS_2_216,bu,05.05.16,N(0.48, 0.24),0.481609386
TX_2,FOODS_2_216,bu,06.05.16,N(0.34, 0.24),0.342770697
TX_2,FOODS_2_216,bu,07.05.16,N(0.36, 0.24),0.356852216
TX_2,FOODS_2_216,bu,08.05.16,N(0.49, 0.24),0.494722043
TX_2,FOODS_2_216,bu,09.05.16,N(0.54, 0.24),0.538169516
TX_2,FOODS_2_216,bu,10.05.16,N(0.56, 0.24),0.55860157
TX_2,FOODS_2_216,bu,11.05.16,N(0.46, 0.24),0.462565294
TX_2,FOODS_2_216,bu,12.05.16,N(0.48, 0.24),0.481609386
TX_2,FOODS_2_216,bu,13.05.16,N(0.34, 0.24),0.342770697
TX_2,FOODS_2_216,bu,14.05.16,N(0.36, 0.24),0.356852216
TX_2,FOODS_2_216,bu,15.05.16,N(0.49, 0.24),0.494722043
TX_2,FOODS_2_216,bu,16.05.16,N(0.54, 0.24),0.538169516
TX_2,FOODS_2_216,bu,17.05.16,N(0.56, 0.24),0.55860157
TX_2,FOODS_2_216,bu,18.05.16,N(0.46, 0.24),0.462565294
TX_2,FOODS_2_216,bu,19.05.16,N(0.48, 0.24),0.481609386
TX_2,FOODS_2_216,bu,20.05.16,N(0.34, 0.24),0.342770697
TX_2,FOODS_2_216,bu,21.05.16,N(0.36, 0.24),0.356852216
TX_2,FOODS_2_216,bu,22.05.16,N(0.49, 0.24),0.494722043
TX_2,FOODS_2_216,bu,23.05.16,N(0.54, 0.24),0.538169516
TX_2,FOODS_2_217,bu,26.04.16,N(1.7, 2.6),1.674913044
TX_2,FOODS_2_217,bu,27.04.16,N(0.82, 2.6),0.819712983
TX_2,FOODS_2_217,bu,28.04.16,N(0.8, 2.6),0.79665681
TX_2,FOODS_2_217,bu,29.04.16,N(0.85, 2.6),0.851802314
TX_2,FOODS_2_217,bu,30.04.16,N(1.8, 2.6),1.805651264
TX_2,FOODS_2_217,bu,01.05.16,N(1.5, 2.6),1.455467227
TX_2,FOODS_2_217,bu,02.05.16,N(1.9, 2.6),1.868484979
TX_2,FOODS_2_217,bu,03.05.16,N(1.7, 2.7),1.674913044
TX_2,FOODS_2_217,bu,04.05.16,N(0.82, 2.7),0.819712983
TX_2,FOODS_2_217,bu,05.05.16,N(0.8, 2.7),0.79665681
TX_2,FOODS_2_217,bu,06.05.16,N(0.85, 2.7),0.851802314
TX_2,FOODS_2_217,bu,07.05.16,N(1.8, 2.7),1.805651264
TX_2,FOODS_2_217,bu,08.05.16,N(1.5, 2.7),1.455467227
TX_2,FOODS_2_217,bu,09.05.16,N(1.9, 2.7),1.868484979
TX_2,FOODS_2_217,bu,10.05.16,N(1.7, 2.8),1.674913044
TX_2,FOODS_2_217,bu,11.05.16,N(0.82, 2.8),0.819712983
TX_2,FOODS_2_217,bu,12.05.16,N(0.8, 2.8),0.79665681
TX_2,FOODS_2_217,bu,13.05.16,N(0.85, 2.8),0.851802314
TX_2,FOODS_2_217,bu,14.05.16,N(1.8, 2.8),1.805651264
TX_2,FOODS_2_217,bu,15.05.16,N(1.5, 2.8),1.455467227
TX_2,FOODS_2_217,bu,16.05.16,N(1.9, 2.8),1.868484979
TX_2,FOODS_2_217,bu,17.05.16,N(1.7, 2.9),1.674913044
TX_2,FOODS_2_217,bu,18.05.16,N(0.82, 2.9),0.819712983
TX_2,FOODS_2_217,bu,19.05.16,N(0.8, 2.9),0.79665681
TX_2,FOODS_2_217,bu,20.05.16,N(0.85, 2.9),0.851802314
TX_2,FOODS_2_217,bu,21.05.16,N(1.8, 2.9),1.805651264
TX_2,FOODS_2_217,bu,22.05.16,N(1.5, 2.9),1.455467227
TX_2,FOODS_2_217,bu,23.05.16,N(1.9, 2.9),1.868484979
TX_2,FOODS_2_218,bu,26.04.16,N(0.067, 0.16),0.067321204
TX_2,FOODS_2_218,bu,27.04.16,N(0.067, 0.16),0.067321204
TX_2,FOODS_2_218,bu,28.04.16,N(0.067, 0.16),0.067321204
TX_2,FOODS_2_218,bu,29.04.16,N(0.067, 0.16),0.067321204
TX_2,FOODS_2_218,bu,30.04.16,N(0.067, 0.16),0.067321204
TX_2,FOODS_2_218,bu,01.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,02.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,03.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,04.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,05.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,06.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,07.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,08.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,09.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,10.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,11.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,12.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,13.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,14.05.16,N(0.067, 0.17),0.067321204
TX_2,FOODS_2_218,bu,15.05.16,N(0.067, 0.18),0.067321204
TX_2,FOODS_2_218,bu,16.05.16,N(0.067, 0.18),0.067321204
TX_2,FOODS_2_218,bu,17.05.16,N(0.067, 0.18),0.067321204
TX_2,FOODS_2_218,bu,18.05.16,N(0.067, 0.18),0.067321204
TX_2,FOODS_2_218,bu,19.05.16,N(0.067, 0.18),0.067321204
TX_2,FOODS_2_218,bu,20.05.16,N(0.067, 0.18),0.067321204
TX_2,FOODS_2_218,bu,21.05.16,N(0.067, 0.18),0.067321204
TX_2,FOODS_2_218,bu,22.05.16,N(0.067, 0.18),0.067321204
TX_2,FOODS_2_218,bu,23.05.16,N(0.067, 0.18),0.067321204
TX_2,FOODS_2_219,bu,26.04.16,N(0.18, 0.4),0.184261063
TX_2,FOODS_2_219,bu,27.04.16,N(0.17, 0.4),0.167394994
TX_2,FOODS_2_219,bu,28.04.16,N(0.057, 0.4),0.056554955
TX_2,FOODS_2_219,bu,29.04.16,N(0.13, 0.4),0.12924044
TX_2,FOODS_2_219,bu,30.04.16,N(0.095, 0.4),0.094609761
TX_2,FOODS_2_219,bu,01.05.16,N(0.23, 0.4),0.234713289
TX_2,FOODS_2_219,bu,02.05.16,N(0.46, 0.41),0.464181314
TX_2,FOODS_2_219,bu,03.05.16,N(0.18, 0.41),0.184261063
TX_2,FOODS_2_219,bu,04.05.16,N(0.17, 0.41),0.167394994
TX_2,FOODS_2_219,bu,05.05.16,N(0.057, 0.41),0.056554955
TX_2,FOODS_2_219,bu,06.05.16,N(0.13, 0.41),0.12924044
TX_2,FOODS_2_219,bu,07.05.16,N(0.095, 0.41),0.094609761
TX_2,FOODS_2_219,bu,08.05.16,N(0.23, 0.41),0.234713289
TX_2,FOODS_2_219,bu,09.05.16,N(0.46, 0.41),0.464181314
TX_2,FOODS_2_219,bu,10.05.16,N(0.18, 0.41),0.184261063
TX_2,FOODS_2_219,bu,11.05.16,N(0.17, 0.41),0.167394994
TX_2,FOODS_2_219,bu,12.05.16,N(0.057, 0.42),0.056554955
TX_2,FOODS_2_219,bu,13.05.16,N(0.13, 0.42),0.12924044
TX_2,FOODS_2_219,bu,14.05.16,N(0.095, 0.42),0.094609761
TX_2,FOODS_2_219,bu,15.05.16,N(0.23, 0.42),0.234713289
TX_2,FOODS_2_219,bu,16.05.16,N(0.46, 0.42),0.464181314
TX_2,FOODS_2_219,bu,17.05.16,N(0.18, 0.42),0.184261063
TX_2,FOODS_2_219,bu,18.05.16,N(0.17, 0.42),0.167394994
TX_2,FOODS_2_219,bu,19.05.16,N(0.057, 0.42),0.056554955
TX_2,FOODS_2_219,bu,20.05.16,N(0.13, 0.42),0.12924044
TX_2,FOODS_2_219,bu,21.05.16,N(0.095, 0.42),0.094609761
TX_2,FOODS_2_219,bu,22.05.16,N(0.23, 0.42),0.234713289
TX_2,FOODS_2_219,bu,23.05.16,N(0.46, 0.43),0.464181314
TX_2,FOODS_2_220,bu,26.04.16,N(1, 0.76),1.020158264
TX_2,FOODS_2_220,bu,27.04.16,N(1, 0.76),1.020158264
TX_2,FOODS_2_220,bu,28.04.16,N(1, 0.76),1.020158264
TX_2,FOODS_2_220,bu,29.04.16,N(1, 0.76),1.020158264
TX_2,FOODS_2_220,bu,30.04.16,N(1, 0.76),1.020158264
TX_2,FOODS_2_220,bu,01.05.16,N(1, 0.77),1.020158264
TX_2,FOODS_2_220,bu,02.05.16,N(1, 0.77),1.020158264
TX_2,FOODS_2_220,bu,03.05.16,N(1, 0.77),1.020158264
TX_2,FOODS_2_220,bu,04.05.16,N(1, 0.77),1.020158264
TX_2,FOODS_2_220,bu,05.05.16,N(1, 0.77),1.020158264
TX_2,FOODS_2_220,bu,06.05.16,N(1, 0.77),1.020158264
TX_2,FOODS_2_220,bu,07.05.16,N(1, 0.77),1.020158264
TX_2,FOODS_2_220,bu,08.05.16,N(1, 0.78),1.020158264
TX_2,FOODS_2_220,bu,09.05.16,N(1, 0.78),1.020158264
TX_2,FOODS_2_220,bu,10.05.16,N(1, 0.78),1.020158264
TX_2,FOODS_2_220,bu,11.05.16,N(1, 0.78),1.020158264
TX_2,FOODS_2_220,bu,12.05.16,N(1, 0.78),1.020158264
TX_2,FOODS_2_220,bu,13.05.16,N(1, 0.78),1.020158264
TX_2,FOODS_2_220,bu,14.05.16,N(1, 0.78),1.020158264
TX_2,FOODS_2_220,bu,15.05.16,N(1, 0.78),1.020158264
TX_2,FOODS_2_220,bu,16.05.16,N(1, 0.79),1.020158264
TX_2,FOODS_2_220,bu,17.05.16,N(1, 0.79),1.020158264
TX_2,FOODS_2_220,bu,18.05.16,N(1, 0.79),1.020158264
TX_2,FOODS_2_220,bu,19.05.16,N(1, 0.79),1.020158264
TX_2,FOODS_2_220,bu,20.05.16,N(1, 0.79),1.020158264
TX_2,FOODS_2_220,bu,21.05.16,N(1, 0.79),1.020158264
TX_2,FOODS_2_220,bu,22.05.16,N(1, 0.79),1.020158264
TX_2,FOODS_2_220,bu,23.05.16,N(1, 0.8),1.020158264
TX_2,FOODS_2_221,bu,26.04.16,N(1.1, 1.5),1.086767276
TX_2,FOODS_2_221,bu,27.04.16,N(1.1, 1.5),1.086767276
TX_2,FOODS_2_221,bu,28.04.16,N(1.1, 1.5),1.086767276
TX_2,FOODS_2_221,bu,29.04.16,N(1.1, 1.5),1.086767276
TX_2,FOODS_2_221,bu,30.04.16,N(1.1, 1.5),1.086767276
TX_2,FOODS_2_221,bu,01.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,02.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,03.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,04.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,05.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,06.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,07.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,08.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,09.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,10.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,11.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,12.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,13.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,14.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,15.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,16.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,17.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,18.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,19.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,20.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,21.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,22.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_221,bu,23.05.16,N(1.1, 1.6),1.086767276
TX_2,FOODS_2_222,bu,26.04.16,N(2.7, 5.4),2.70640545
TX_2,FOODS_2_222,bu,27.04.16,N(2.7, 5.5),2.70640545
TX_2,FOODS_2_222,bu,28.04.16,N(2.7, 5.5),2.70640545
TX_2,FOODS_2_222,bu,29.04.16,N(2.7, 5.6),2.70640545
TX_2,FOODS_2_222,bu,30.04.16,N(2.7, 5.6),2.70640545
TX_2,FOODS_2_222,bu,01.05.16,N(2.7, 5.6),2.70640545
TX_2,FOODS_2_222,bu,02.05.16,N(2.7, 5.7),2.70640545
TX_2,FOODS_2_222,bu,03.05.16,N(2.7, 5.7),2.70640545
TX_2,FOODS_2_222,bu,04.05.16,N(2.7, 5.8),2.70640545
TX_2,FOODS_2_222,bu,05.05.16,N(2.7, 5.8),2.70640545
TX_2,FOODS_2_222,bu,06.05.16,N(2.7, 5.8),2.70640545
TX_2,FOODS_2_222,bu,07.05.16,N(2.7, 5.9),2.70640545
TX_2,FOODS_2_222,bu,08.05.16,N(2.7, 5.9),2.70640545
TX_2,FOODS_2_222,bu,09.05.16,N(2.7, 6),2.70640545
TX_2,FOODS_2_222,bu,10.05.16,N(2.7, 6),2.70640545
TX_2,FOODS_2_222,bu,11.05.16,N(2.7, 6),2.70640545
TX_2,FOODS_2_222,bu,12.05.16,N(2.7, 6.1),2.70640545
TX_2,FOODS_2_222,bu,13.05.16,N(2.7, 6.1),2.70640545
TX_2,FOODS_2_222,bu,14.05.16,N(2.7, 6.2),2.70640545
TX_2,FOODS_2_222,bu,15.05.16,N(2.7, 6.2),2.70640545
TX_2,FOODS_2_222,bu,16.05.16,N(2.7, 6.2),2.70640545
TX_2,FOODS_2_222,bu,17.05.16,N(2.7, 6.3),2.70640545
TX_2,FOODS_2_222,bu,18.05.16,N(2.7, 6.3),2.70640545
TX_2,FOODS_2_222,bu,19.05.16,N(2.7, 6.4),2.70640545
TX_2,FOODS_2_222,bu,20.05.16,N(2.7, 6.4),2.70640545
TX_2,FOODS_2_222,bu,21.05.16,N(2.7, 6.4),2.70640545
TX_2,FOODS_2_222,bu,22.05.16,N(2.7, 6.5),2.70640545
TX_2,FOODS_2_222,bu,23.05.16,N(2.7, 6.5),2.70640545
TX_2,FOODS_2_223,bu,26.04.16,N(0.0038, 0.6),0.003827392
TX_2,FOODS_2_223,bu,27.04.16,N(0.0038, 0.61),0.003827392
TX_2,FOODS_2_223,bu,28.04.16,N(0.0038, 0.61),0.003827392
TX_2,FOODS_2_223,bu,29.04.16,N(0.0038, 0.61),0.003827392
TX_2,FOODS_2_223,bu,30.04.16,N(0.0038, 0.61),0.003827392
TX_2,FOODS_2_223,bu,01.05.16,N(0.0038, 0.62),0.003827392
TX_2,FOODS_2_223,bu,02.05.16,N(0.0038, 0.62),0.003827392
TX_2,FOODS_2_223,bu,03.05.16,N(0.0038, 0.62),0.003827392
TX_2,FOODS_2_223,bu,04.05.16,N(0.0038, 0.62),0.003827392
TX_2,FOODS_2_223,bu,05.05.16,N(0.0038, 0.62),0.003827392
TX_2,FOODS_2_223,bu,06.05.16,N(0.0038, 0.63),0.003827392
TX_2,FOODS_2_223,bu,07.05.16,N(0.0038, 0.63),0.003827392
TX_2,FOODS_2_223,bu,08.05.16,N(0.0038, 0.63),0.003827392
TX_2,FOODS_2_223,bu,09.05.16,N(0.0038, 0.63),0.003827392
TX_2,FOODS_2_223,bu,10.05.16,N(0.0038, 0.64),0.003827392
TX_2,FOODS_2_223,bu,11.05.16,N(0.0038, 0.64),0.003827392
TX_2,FOODS_2_223,bu,12.05.16,N(0.0038, 0.64),0.003827392
TX_2,FOODS_2_223,bu,13.05.16,N(0.0038, 0.64),0.003827392
TX_2,FOODS_2_223,bu,14.05.16,N(0.0038, 0.64),0.003827392
TX_2,FOODS_2_223,bu,15.05.16,N(0.0038, 0.65),0.003827392
TX_2,FOODS_2_223,bu,16.05.16,N(0.0038, 0.65),0.003827392
TX_2,FOODS_2_223,bu,17.05.16,N(0.0038, 0.65),0.003827392
TX_2,FOODS_2_223,bu,18.05.16,N(0.0038, 0.65),0.003827392
TX_2,FOODS_2_223,bu,19.05.16,N(0.0038, 0.66),0.003827392
TX_2,FOODS_2_223,bu,20.05.16,N(0.0038, 0.66),0.003827392
TX_2,FOODS_2_223,bu,21.05.16,N(0.0038, 0.66),0.003827392
TX_2,FOODS_2_223,bu,22.05.16,N(0.0038, 0.66),0.003827392
TX_2,FOODS_2_223,bu,23.05.16,N(0.0038, 0.66),0.003827392
TX_2,FOODS_2_224,bu,26.04.16,N(0.27, 0.82),0.272509514
TX_2,FOODS_2_224,bu,27.04.16,N(0.33, 0.82),0.330354697
TX_2,FOODS_2_224,bu,28.04.16,N(0.35, 0.83),0.350076625
